"gene_id","protein_id","gene_name","TM","Pharynx_1","NPharynx_1","NPharynx_2","Pharynx_2","NPharynx_3","Pharynx_3","mean.pharynx.tpm","mean.npharynx.tpm","high.pharynx","ph.enrch","prioritize"
"WBGene00220341","Bm80a","Bm80a","1",181.752791263115,2.28181246361676,0,166.855304914121,13.1829440629003,85.1157981576857,144.574631444974,5.15491884217237,"no",23.6517548285971,"no"
"WBGene00228861","Bm8600","Bm8600","0",27.4544930159263,1.62118074695859,0,87.9856130825359,4.60307885893068,83.5869951241875,66.3423670742165,2.07475320196309,"no",21.9017145932953,"no"
"WBGene00228863","Bm8602","Bm8602","1",0,0,0,8.51302576092455,1.43292870248917,0,2.83767525364152,0.477642900829722,"no",2.59716014707383,"no"
"WBGene00226424","Bm6163a","Bma-lam-1","0",52.805351407156,0.258946824465453,394.372137280886,86.3678498625422,10.277140687343,73.0476426508846,70.740281306861,134.969408264231,"no",0.527620751040167,"no"
"WBGene00269111","Bm17969","Bm17969","1",132.536907966478,2.26260443379873,0,255.55116316816,25.1385535414947,191.838210838643,193.30876065776,9.13371932509782,"yes",19.1744762632731,"yes"
"WBGene00228080","Bm7819a","Bma-col-99","1",10.9312056534628,0.18342324668686,0,17.3816937049047,1.15185817884768,13.470235097589,13.9277114853188,0.445093808511512,"no",10.3299255711951,"no"
"WBGene00229082","Bm8821","Bm8821","1",80.6135887409392,205.899869346968,272.351623997964,132.900822396571,8.13050525527271,93.3883276604837,102.300912932665,162.127332866735,"no",0.633253245285724,"no"
"WBGene00269112","Bm17970","Bm17970","3",0,0,0,0,0.544431950522014,0,0,0.181477316840671,"no",0.846397967820533,"no"
"WBGene00220503","Bm242a","Bm242a","0",188.336186674053,6793.10727778424,2124.59025956957,270.63682805412,3010.07516557159,263.435813360485,240.802942696219,3975.92423430847,"no",0.0608014959425712,"no"
"WBGene00222128","Bm1867a","Bm1867a","2",0,0,0,14.6712141717384,1.38000727311516,10.111711111688,8.26097509447549,0.460002424371719,"no",6.34312309341593,"no"
"WBGene00225990","Bm5729","Bm5729","12",18.6839975530134,77.1918990181534,0,64.3353005192273,5.88128910658366,38.9897196922221,40.6696725881543,27.6910627082457,"no",1.45235723792756,"no"
"WBGene00220891","Bm630a","Bm630a","0",3009.63823697604,0,0,59.3308974907068,2.36651412677791,34.7033826023947,1034.55750568972,0.788838042259303,"no",578.899532112927,"no"
"WBGene00222127","Bm1866a","Bm1866a","0",149.86625638792,177.200224917567,0,340.194809502311,32.1046234088404,193.430398585548,227.830488158593,69.768282775469,"no",3.2335176039896,"no"
"WBGene00225384","Bm5123","Bm5123","1",115.364580976815,0.443018461782385,0,109.821414335241,8.91453246567005,88.3213777084065,104.502457673488,3.11918364248415,"no",25.6124676223133,"no"
"WBGene00224050","Bm3789a","Bm3789a","5",82.4676523974422,0.766301563936216,583.53290525007,52.0325487145249,5.96713730339934,54.4891203171607,62.9964404763759,196.755448039135,"no",0.323614045079108,"no"
"WBGene00269116","Bm17974","Bm17974","1",0,6.7475552523922,0,13.0000223082765,7.57449866534121,4.68671186635182,5.89557805820944,4.7740179725778,"no",1.19424256920539,"no"
"WBGene00231932","Bm11671","Bm11671","0",36.9489740317719,0.50217422295092,191.200956027696,50.7724016154495,5.64484577874138,34.8298522103012,40.8504092858408,65.7826586764628,"no",0.626665815875803,"no"
"WBGene00234357","Bm14096","Bm14096","0",0,0,0,14.1844703146582,0.795852348870446,14.7729802807236,9.65248353179392,0.265284116290149,"no",8.41904469885177,"no"
"WBGene00228189","Bm7928","Bm7928","0",17.9671605669976,0,0,15.5623780474937,0.654872274837897,6.07802139197286,13.2025200021547,0.218290758279299,"no",11.6577425426868,"no"
"WBGene00228190","Bm7929","Bm7929","0",24.8583802594598,0.607009051337924,0,24.4581115908208,2.66831956762965,16.2743350475178,21.8636089659328,1.09177620632252,"no",10.9302366557312,"no"
"WBGene00222518","Bm2257","Bm2257","0",0,0,0,1.12724781180837,0.189740497646855,0.880512771674926,0.669253527827765,0.0632468325489517,"no",1.56995861800596,"no"
"WBGene00222519","Bm2258","Bm2258","0",12.3129743012269,0.778548392583598,0,11.0375633343697,1.85786367286203,5.44524108267157,9.5985929060894,0.878804021815211,"no",5.64113807668431,"no"
"WBGene00221349","Bm1088","Bm1088","1",0,0,0,6.54019890159972,0.314531065662657,4.37885360014103,3.63968416724692,0.104843688554219,"no",4.19940324166429,"no"
"WBGene00269117","Bm17975","Bma-flp-12","0",5.70763695854146,114.920722365625,0,6731.06046877926,233.704200954749,0.841374268888811,2245.8698266689,116.208307773458,"no",19.1698853891115,"no"
"WBGene00269118","Bm17976","Bm17976","0",0,0,0,21.4520274443907,0,8.37827492111294,9.94343412183454,0,"no",10.9434341218345,"no"
"WBGene00224421","Bm4160","Bma-sir-2.4.1","1",23.9807976053442,0,0,39.8632950147863,3.95402800497244,23.353432147224,29.0658415891182,1.31800933499081,"no",12.9705437917218,"no"
"WBGene00230750","Bm10489a","Bm10489a","0",37.59902335363,2.52475630275116,0,94.3563560077753,10.135377780984,78.5522891560133,70.1692228391395,4.22004469457838,"no",13.6338340001297,"no"
"WBGene00230748","Bm10487a","Bm10487a","0",37.6872481808523,41.7501147304471,0,26.9656259836532,4.88805207751287,24.7088911764299,29.7872551136451,15.5460556026533,"no",1.86070057136204,"no"
"WBGene00226060","Bm5799","Bm5799","5",0,0,0,14.9007105013991,2.11209764914842,3.67553773080331,6.19208274406747,0.704032549716139,"no",4.22062521356505,"no"
"WBGene00234928","Bm14667a","Bma-igcm-3","2",17.9922072153269,0,0,19.8349743869098,3.65362863478281,11.1085053824137,16.3118956615501,1.21787621159427,"no",7.80561853319392,"no"
"WBGene00232892","Bm12631","Bm12631","0",31.3068996735784,93.5237107927115,0,36.607522854704,4.33611521517,12.7087864700363,26.8744029994396,32.6199420026272,"no",0.829103244653468,"no"
"WBGene00235433",NA,NA,NA,317.872013343952,0,0,1017.77952430609,145.617399032955,556.503638649035,630.718392099693,48.5391330109849,NA,12.7519064970236,NA
"WBGene00225907","Bm5646","Bm5646","0",13.5328671716914,1.45176810007784,0,57.4125866951283,7.84043817487805,50.7690169060817,40.5714902576338,3.09740209165196,"no",10.1458166242292,"no"
"WBGene00225908","Bm5647a","Bm5647a","1",10.309362594939,0.562593534890495,0,22.2811193158901,2.63917066609807,12.8919761849197,15.1608193652496,1.06725473366285,"no",7.8175268398661,"no"
"WBGene00230746","Bm10485a","Bm10485a","0",23.3675110084006,0,0,14.3374159076162,2.14515656887422,16.1766275085558,17.9605181415242,0.715052189624739,"no",11.0553592807417,"no"
"WBGene00226200","Bm5939","Bm5939","0",0,25.8514901135983,0,14.3424045700754,5.63299529600648,11.20310039034,8.51516832013845,10.4948284698683,"no",0.827778191304102,"no"
"WBGene00230745","Bm10484","Bm10484","0",7.60863861727545,0,0,16.4441771546795,2.35785369210119,19.9808487280904,14.6778881666818,0.785951230700397,"no",8.77845256756164,"no"
"WBGene00221688","Bm1427a","Bm1427a","0",30.2227551030116,0,0,32.7958221561894,3.60016644741207,20.0483876225635,27.6889882939215,1.20005548247069,"no",13.040120361739,"no"
"WBGene00226535","Bm6274a","Bma-nfyb-1","0",0,0,0,13.257452313906,2.08275163781328,9.66525038178563,7.64090089856389,0.69425054593776,"no",5.10013168907152,"no"
"WBGene00230744","Bm10483","Bm10483","0",0,400.895765178222,0,8.33638125114199,96.0487362408743,2.60467665913012,3.64701930342404,165.648167139699,"no",0.0278852109998216,"no"
"WBGene00230743","Bm10482","Bma-lsy-12.2","3",26.10197097835,0.591362522470122,663.934456115492,58.334380405896,6.0592801402416,45.0578230156179,43.1647247999546,223.528366259401,"no",0.196699978429142,"no"
"WBGene00234253","Bm13992","Bma-adk-1","2",10.9821424955684,13.0413976274552,0,5.27448122001237,1.03577917343075,10.9866361345573,9.0810866167127,4.69239226696198,"no",1.77097539029807,"no"
"WBGene00223594","Bm3333a","Bm3333a","1",5.72244101573174,0.736240065702015,551.060902034079,15.6590695498638,2.63576439710398,17.7146878607922,13.0320661421292,184.810968832295,"no",0.07551796446847,"no"
"WBGene00222833","Bm2572a","Bma-cyn-12","0",715.699827578245,6.19798942490315,786.620425959788,1121.49300494684,93.0236478072007,898.294328482382,911.829053669156,295.280687730631,"no",3.08096035776409,"no"
"WBGene00223300","Bm3039","Bma-elo-3","7",8.99180153676113,0,0,20.3631323870059,2.14222575566647,18.5569942491342,15.9706427243004,0.714075251888822,"no",9.90075710246655,"no"
"WBGene00226668","Bm6407","Bma-unc-33","0",0,10.6372217664964,0,33.9750899646234,14.575843058195,21.360280787661,18.4451235840948,8.40435494156379,"no",2.0676722332283,"no"
"WBGene00222377","Bm2116","Bma-tsg-101","0",61.6900669743729,1.56026322499468,0,115.256933929426,9.79811441203828,101.851199752747,92.932733552182,3.78612587901099,"no",19.6260474393524,"no"
"WBGene00221951","Bm1690","Bma-znf-207","1",39.7289143401253,0.907462378345519,0,48.7523012825508,7.29429347783959,44.4281438306444,44.3031198177735,2.73391861872837,"no",12.1328621332411,"no"
"WBGene00221952","Bm1691a","Bm1691a","2",0,0,0,10.0087584339541,2.02163192816217,7.81801440409796,5.94225761268403,0.673877309387388,"no",4.14741126709268,"no"
"WBGene00227168","Bm6907","Bm6907","0",5.6610385695634,179.576901508236,0,17.0935679379609,50.9807754816318,15.8555970223908,12.870067843305,76.8525589966226,"no",0.178158149482366,"no"
"WBGene00227167","Bm6906","Bma-coq-3","0",11.293100208338,31.7414906535273,0,44.7557771274665,61.8813160700359,11.6531706557499,22.5673493305181,31.2076022411877,"no",0.73173250073176,"no"
"WBGene00234109","Bm13848","Bma-gdi-1","0",0,1778.84615840248,0,34.8849616912633,17.6157094891314,44.8098732155258,26.5649449689297,598.820622630537,"no",0.0459553138537361,"no"
"WBGene00225998","Bm5737a","Bm5737a","0",0,11.2809854746523,0,25.1648783482275,2140.77343646185,9.17313690080827,11.4460050830119,717.351473978836,"no",0.0173257876316108,"no"
"WBGene00226394","Bm6133a","Bma-hlh-30","0",34.6736744581469,0,0,72.8296331737063,5.6870826044693,49.2642565361441,52.2558547226658,1.89569420148977,"no",18.3913946076443,"no"
"WBGene00223142","Bm2881","Bm2881","0",2.63505671527886,112.18481382817,0,5.22150733153776,495.612542445368,3.10751217486664,3.65469207389442,202.599118757846,"no",0.0228620443069332,"no"
"WBGene00235067","Bm14732","Bm14732","0",0,249.089826866334,0,9.34695481505593,0.786648614223645,3.65053407277064,4.33249629594219,83.2921584935194,"no",0.0632620683969336,"no"
"WBGene00226617","Bm6356","Bma-paqr-2","7",66.6591283311364,34.155920616501,1473.0849577854,124.135101136608,8.86808097408755,66.5218657698072,85.7720317458505,505.369653125328,"no",0.171361042689448,"no"
"WBGene00226155","Bm5894a","Bma-sma-10","1",60.0295185715182,0,0,100.879501187864,11.628484143066,96.8887034329458,85.9325743974425,3.87616138102201,"no",17.8280757351025,"no"
"WBGene00228273","Bm8012","Bm8012","1",0,0,0,6.23696031690069,0.524908516980825,3.24786508517043,3.16160846735704,0.174969505660275,"no",3.54188636156852,"no"
"WBGene00222569","Bm2308","Bm2308","1",9.41244964854975,0.222168652350119,0,13.0961568296951,1.67420510049046,7.76934282173569,10.0926497666602,0.632124584280192,"no",6.7964479387781,"no"
"WBGene00222575","Bm2314","Bm2314","1",6.17509675915847,0.358406839141019,0,1.06972039224043,0.135043029651846,1.67115421759441,2.9719904563311,0.164483289597622,"no",3.41094671929865,"no"
"WBGene00224998","Bm4737","Bma-dph-3","0",38.2978329330063,3870.68097589099,0,21.459206837779,594.440976916952,14.3675638205431,24.7082011971095,1488.37398426932,"no",0.0172610784588948,"no"
"WBGene00224300","Bm4039a","Bm4039a","0",53.3539513520994,2.54059576619072,0,125.917327278739,18.1894334885114,130.652269933137,103.307849521325,6.91000975156739,"no",13.1868168052076,"no"
"WBGene00222906","Bm2645a","Bm2645a","1",0,0,0,3.21358957295636,0.108183502938419,1.00407616932788,1.40588858076141,0.0360611676461396,"no",2.32214917023425,"no"
"WBGene00227669","Bm7408","Bm7408","1",0,0,0,0,0.171696134062176,0,0,0.0572320446873921,"no",0.945866146438727,"no"
"WBGene00224619","Bm4358a","Bm4358a","1",2.78509357485939,0,0,7.80277818721813,0.412776093328022,5.5724663416125,5.38677936789667,0.137592031109341,"no",5.61429685971737,"no"
"WBGene00222284","Bm2023","Bma-adah-1","0",0,72.6084718811661,0,2.71568802809215,0.114277444698958,0,0.905229342697383,24.240916441955,"no",0.0754817816175067,"no"
"WBGene00225920","Bm5659a","Bma-cal-4","0",0,66.0463602232747,0,5.29276717185371,0.296962882102917,1.83745423282754,2.37674046822708,22.1144410351259,"no",0.146087913746027,"no"
"WBGene00228143","Bm7882","Bm7882","0",0,0,0,8.96958453930496,1.625914279474,16.1683792918736,8.37932127705951,0.541971426491333,"no",6.08268163464067,"no"
"WBGene00232682","Bm12421","Bma-wdr-46","0",8.62480590924199,76.4491785936358,0,7.59422466885009,1.04586083470795,0,5.40634352603069,25.8316798094479,"no",0.238760434364415,"no"
"WBGene00223296","Bm3035","Bm3035","6",0,52.5894386129559,0,3.06150257979773,13.3982665042904,1.59426176083566,1.5519214468778,21.9959017057488,"no",0.110972880278047,"no"
"WBGene00228142","Bm7881","Bm7881","1",9.28418988053492,0,0,0,694.826798932169,1.368601144344,3.55093034162631,231.60893297739,"no",0.0195647273016324,"no"
"WBGene00225781","Bm5520a","Bma-nhr-40","0",3.69714153540394,0.403514360124353,0,1.77565567047457,0.199254495202681,2.31165895019076,2.59481871868976,0.200922951775678,"no",2.99337997777,"no"
"WBGene00222731","Bm2470","Bm2470","0",0,0,0,5.07069512620561,0.459581799827474,2.43742012693935,2.50270508438165,0.153193933275825,"no",3.03739465089942,"no"
"WBGene00220310","Bm49","Bm49","1",0,0,0,8.09188667734524,0,0,2.69729555911508,0,"no",3.69729555911508,"no"
"WBGene00224846","Bm4585a","Bm4585a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224152","Bm3891","Bm3891","4",0,1.14730383684656,0,6.84860988318117,1.29686743503786,4.012175765961,3.62026188304739,0.814723757294806,"no",2.54598633234117,"no"
"WBGene00225325","Bm5064","Bm5064","0",0,0,0,1.37043921585201,0.230674937743618,4.28189514220853,1.88411145268684,0.0768916459145394,"no",2.67818165702042,"no"
"WBGene00227486","Bm7225","Bm7225","0",0,119.717185367609,0,1.59028050672827,0.26767904233999,0.621097810992227,0.737126105906831,39.9949548033165,"no",0.042374143702344,"no"
"WBGene00228141","Bm7880","Bm7880","0",3.68939987043452,0,0,3.13317655323781,0.52738224212926,3.26317122953654,3.36191588440296,0.175794080709753,"no",3.70976173121227,"no"
"WBGene00225007","Bm4746","Bma-inx-7","4",0,0.782554916952944,0,10.3308447955881,2.9947850752023,6.27635682686882,5.53573387415232,1.25911333071841,"no",2.8930526792447,"no"
"WBGene00223190","Bm2929a","Bma-cca-1","16",0,0,0,1.78374474058743,22.0269410510166,0.759989390592386,0.84791137705994,7.34231368367219,"no",0.221510656051777,"no"
"WBGene00227478","Bm7217","Bma-igcm-4","4",5.85055914457557,0,0,4.05400120325506,0.213242875066157,2.37498786765782,4.09318273849615,0.0710809583553858,"no",4.75517998781025,"no"
"WBGene00228813","Bm8552a","Bm8552a","0",0,0,0,26.6684001938431,3.12269627114601,19.9254467364392,15.5312823100941,1.04089875704867,"no",8.10000116517288,"no"
"WBGene00228814","Bm8553a","Bma-hlb-1","0",1.3555309737482,0,0,0.976547517990919,0.146110522044856,0.678042812852921,1.00337376819735,0.0487035073482854,"no",1.91033381137726,"no"
"WBGene00222966","Bm2705a","Bma-hpo-12","6",0,0,0,2.14119114510398,0.360409369770534,5.01756436369597,2.38625183626665,0.120136456590178,"no",3.02307081993812,"no"
"WBGene00228815","Bm8554a","Bm8554a","0",0,492.799038028367,0,1.72440054946439,698.787427699005,1.34695910817591,1.02378655254677,397.195488575791,"no",0.00508239447861441,"no"
"WBGene00226573","Bm6312","Bm6312","0",0,0,0,6.42767114737835,0.491780838185234,2.73859917681696,3.05542344139844,0.163926946061745,"no",3.48425943322331,"no"
"WBGene00225464","Bm5203","Bm5203","1",39.1716614742631,0.642058109532332,0,40.2427468815588,2.49983105649732,52.3905099146581,43.9349727568267,1.04729638867655,"no",21.9484452790318,"no"
"WBGene00222165","Bm1904","Bm1904","1",12.2677878220222,0,0,1.96398278704005,0.165290660793133,0,4.74392353635407,0.0550968869310443,"no",5.44397733279396,"no"
"WBGene00224202","Bm3941","Bma-unc-129","0",0,268.698119933769,0,0.512076012899979,0.603355265381731,2.39994860776961,0.970674873556528,89.767158399717,"no",0.0217113205734407,"no"
"WBGene00224586","Bm4325","Bm4325","2",37.5638315524561,5.83921733807051,0,78.0868022437067,3.19465397441049,58.4534960930027,58.0347099630552,3.01129043749367,"no",14.7171367625878,"no"
"WBGene00232866","Bm12605a","Bm12605a","0",0,0,0,1.32773093473762,0.167614648921403,1.03711360815052,0.788281514296046,0.0558715496404676,"no",1.69365441743834,"no"
"WBGene00234236","Bm13975","Bma-map-1","0",22.8443607372105,1673.66283296986,0,2.56798870724834,0.540310934916717,1.00295020782597,8.80509988409492,558.067714634927,"no",0.0175383046228983,"no"
"WBGene00224112","Bm3851","Bma-vha-5","8",3.75911901296752,100.130791505932,0,0.709418813410379,0.238821450414861,1.6624179327673,2.04365191971506,33.4565376521155,"no",0.0883330748563531,"no"
"WBGene00226692","Bm6431a","Bma-max-2","0",0,0,0,0.396125917607456,0.200030005692572,0.618841617594746,0.338322511734067,0.0666766685641906,"no",1.25466559002882,"no"
"WBGene00234380","Bm14119","Bm14119","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222178","Bm1917a","Bma-tax-6","2",0,0,0,0.590283265804538,0.0496788015168947,0.461080473168607,0.350454579657715,0.0165596005056316,"no",1.32845588097934,"no"
"WBGene00221395","Bm1134a","Bm1134a","1",0,0,0,0,1.07071616935996,0,0,0.356905389786654,"no",0.736971057471612,"no"
"WBGene00226251","Bm5990a","Bma-rsf-1","0",0,0,0,1.4384446794527,0,0,0.479481559817568,0,"no",1.47948155981757,"no"
"WBGene00227647","Bm7386","Bm7386","10",0,0,0,3.19535432049587,0.179282707427714,3.32792873610719,2.17442768553435,0.0597609024759048,"no",2.99541875730458,"no"
"WBGene00227648","Bm7387","Bma-cha-1","0",0,3.29495450836909,0,1.22220455240457,154.36142234523,1.90937024976795,1.04385826739084,52.5521256178664,"no",0.0381657729512974,"no"
"WBGene00233289","Bm13028a","Bm13028a","2",0,9.27107877926105,0,0.490469892844014,44.9934702138412,0,0.163489964281338,18.0881829977007,"no",0.0609534162796682,"no"
"WBGene00225368","Bm5107a","Bma-pha-2","0",0,0,0,1.59860658267972,0.134540251647325,1.24869926398437,0.949101948888032,0.0448467505491083,"no",1.86544289663886,"no"
"WBGene00223595","Bm3334","Bma-unc-96","0",0,3.66894095137013,0,0,0.0918412725684027,0,0,1.25359407464618,"no",0.443735636000465,"no"
"WBGene00227363","Bm7102","Bm7102","0",0,45.4913685808973,0,7865.56796262067,0,0,2621.85598754022,15.1637895269658,"no",162.267392999925,"no"
"WBGene00269277","Bm18137","Bm18137","0",0,31.9868647076051,0,0.623809297109426,0.105000768447177,0.974536472709132,0.532781923272853,10.6972884920174,"no",0.13103737026909,"no"
"WBGene00234176","Bm13915","Bma-lsm-8","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227356","Bm7095","Bma-sqd-1","1",0,944.54699133805,0,4.41446540662883,622.862686125794,8.62053829232584,4.34500123298489,522.469892487948,"no",0.0102107137577314,"no"
"WBGene00234979","Bm14794","Bm14794","0",0,205.957052161878,0,0,144.418652143609,0,0,116.791901435162,"no",0.00848954798942984,"no"
"WBGene00227362","Bm7101","Bm7101","0",0,0,0,0,0,4.21380847033595,1.40460282344532,0,"no",2.40460282344532,"no"
"WBGene00226185","Bm5924","Bm5924","0",0,2.62938452096189,0,5.78527308552936,0.730341134468689,3.76581409612129,3.18369572721688,1.11990855181019,"no",1.97352651068105,"no"
"WBGene00227199","Bm6938","Bma-nbet-1","0",0,0,0,2.67836716922655,0,0,0.892789056408851,0,"no",1.89278905640885,"no"
"WBGene00226186","Bm5925","Bma-ribo-1","1",0,0,0,0.528503099397347,170.978521094748,0,0.176167699799116,56.9928403649161,"no",0.020281257003419,"no"
"WBGene00222971","Bm2710a","Bm2710a","1",0,0.983431218469999,0,2.88504432086766,0,2.25355804177337,1.71286745421368,0.327810406156666,"no",2.04311356624026,"no"
"WBGene00228818","Bm8557a","Bm8557a","0",0,537.837257125985,0,2.2061694891028,607.745924661681,1.37862173075731,1.19493040662004,381.861060595889,"no",0.00573296851657838,"no"
"WBGene00224848","Bm4587","Bm4587","0",15.2578566405097,594.292090523728,0,25.6480440125135,3.49481757679091,24.8041621797856,21.9033542776029,199.262302700173,"no",0.11436677781486,"no"
"WBGene00225288","Bm5027a","Bm5027a","0",0,35.9350031705576,0,1.84976084789071,0.622710534684307,2.88976041301714,1.57984042030262,12.185904568414,"no",0.195651379616569,"no"
"WBGene00225783","Bm5522a","Bma-pqn-62","0",1.17587442936762,2.5563526278624,0,0.221910357060778,0.0747047475109426,0.520014059496375,0.639266281974924,0.877019125124446,"no",0.873334885102058,"no"
"WBGene00228820","Bm8559","Bm8559","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225180","Bm4919","Bma-tmed-1","2",0,0,0,1.34153715857569,0,0,0.447179052858564,0,"no",1.44717905285856,"no"
"WBGene00224874","Bm4613a","Bma-dyf-18","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225652","Bm5391","Bm5391","6",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228821","Bm8560a","Bm8560a","0",6.42373540172533,0,0,0,0.102026951024242,0,2.14124513390844,0.0340089836747473,"no",3.03792828060819,"no"
"WBGene00225832","Bm5571","Bm5571","0",0,0,0,0.580924386019458,0.097782298571686,0.907540180445263,0.49615485548824,0.0325940995238953,"no",1.44892834094063,"no"
"WBGene00224242","Bm3981a","Bma-cutl-28","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222640","Bm2379a","Bma-npr-11","7",0,0,0,0,0.172233163972112,0,0,0.0574110546573706,"no",0.945706019996194,"no"
"WBGene00220443","Bm182a","Bm182a","0",0,0,0,4.26047242732782,0.0597609024759048,1.66396436805359,1.97481226512714,0.0199203008253016,"no",2.91671051426271,"no"
"WBGene00224944","Bm4683","Bma-hrpa-2","0",13.2569421691176,0,0,5.3058478445058,342.232245124063,14.9201624290255,11.1609841475496,114.077415041354,"no",0.105676549505213,"no"
"WBGene00226321","Bm6060a","Bm6060a","0",0,24.2124290201011,0,0.56031414966692,248.798074802488,0,0.186771383222307,91.0035012741963,"no",0.012899198039055,"no"
"WBGene00220444","Bm183","Bm183","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224200","Bm3939","Bm3939","0",0,0,0,4.98446128974531,0.359568862844763,4.44965595934729,3.14470574969754,0.119856287614921,"no",3.70110503958054,"no"
"WBGene00223349","Bm3088a","Bma-pkc-2","0",3.40739414018053,3.69984184387677,0,0.272749396103943,0.04590969759047,0.852197091785428,1.51078020935663,1.24858384715575,"no",1.11660510793606,"no"
"WBGene00223643","Bm3382a","Bma-dop-1","7",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222973","Bm2712a","Bma-acn-1","2",0,28.8436018687147,0,0.28511005100706,0,0,0.0950366836690199,9.61453395623824,"no",0.103163896614176,"no"
"WBGene00224486","Bm4225a","Bm4225a","0",7.22436393963528,72.7091567424633,0,0.28914191031423,0.194675667156357,0.903414997806875,2.80564028258546,24.3012774698732,"no",0.150412969744983,"no"
"WBGene00225820","Bm5559","Bm5559","0",0,79.284305955054,0,0,0,0,0,26.428101985018,"no",0.0364589573331114,"no"
"WBGene00232772","Bm12511","Bm12511","0",8221.19087675702,38.183156803148,0,1.54677739256245,658.701983825095,4.8328583469304,2742.52350416551,232.295046876081,"no",11.75988749398,"no"
"WBGene00228825","Bm8564a","Bm8564a","0",0,54.196793873483,0,0,0.107012165732811,0,0,18.1012686797386,"no",0.0523525435282074,"no"
"WBGene00224931","Bm4670a","Bma-sgca-1","1",0,31.8160515445202,0,4.71055759853686,0.339810009670514,3.15385547280214,2.62147102377967,10.7186205180636,"no",0.309035608602342,"no"
"WBGene00228826","Bm8565a","Bm8565a","0",0,316.948583975829,0,2.70366461592527,0.151695325056901,1.40791947710162,1.37052803100896,105.700093100295,"no",0.0222167381689229,"no"
"WBGene00223707","Bm3446a","Bma-grk-1.2","0",0,0,0,0,0,0.634875490916633,0.211625163638878,0,"no",1.21162516363888,"no"
"WBGene00269119","Bm17977","Bma-grk-1.1","0",0,0,0,0.585080206869878,0,0,0.195026735623293,0,"no",1.19502673562329,"no"
"WBGene00226557","Bm6296a","Bma-unc-3","0",3.19219830405665,0,0,1.7886663141956,0.043010245589108,2.39512835839002,2.45866432554742,0.0143367485297027,"no",3.40977917891747,"no"
"WBGene00255624",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224287","Bm4026","Bma-tatn-1","0",0,0,0,5.11161591448371,0,5.98915746313933,3.70025779254101,0,"no",4.70025779254101,"no"
"WBGene00225454","Bm5193a","Bma-mdl-1","0",0,0,0,0.519982726995618,0.262573447526966,0.812335011651958,0.444105912882526,0.0875244825089887,"no",1.32788358892931,"no"
"WBGene00303430","Bm18578","Bm18578","12",0,0,0,1.72961021879811,0.291131284720231,2.70205694208099,1.4772223869597,0.0970437615734104,"no",2.25808894205533,"no"
"WBGene00228830","Bm8569b","Bm8569b","2",9.56974461660816,57.3838041835167,0,1.80599678997532,0.607977635598716,0,3.79191380219449,19.3305939397051,"no",0.235699646375604,"no"
"WBGene00255625",NA,NA,NA,0,0,0,22.0192685546991,0,0,7.33975618489969,0,"no",8.33975618489969,"no"
"WBGene00269120","Bm17978","Bm17978","0",0,0,0,5.41372087396857,0,0,1.80457362465619,0,"no",2.80457362465619,"no"
"WBGene00223430","Bm3169a","Bm3169a","0",1.97645348544004,0,0,2.7974638769713,0.156958148452474,1.74811795324467,2.17401177188534,0.0523193828174914,"no",3.01620574866463,"no"
"WBGene00227114","Bm6853","Bma-lep-2","0",0,0,0,2.10285025683077,0,0,0.700950085610255,0,"no",1.70095008561026,"no"
"WBGene00227113","Bm6852a","Bm6852a","1",0,5.84857125024211,0,1.09099758441577,0.36727758072376,3.40878836714171,1.49992865051916,2.07194961032196,"no",0.813792206134903,"no"
"WBGene00224959","Bm4698a","Bma-pdk-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224861","Bm4600a","Bm4600a","0",0,2934.64194295878,0,0,0.895719181184166,2.771125787231,0.923708595743668,978.512554046653,"no",0.00196394480887076,"no"
"WBGene00225928","Bm5667","Bma-ptr-15","12",0,0,0,4.83123191917448,0.0739274685403886,1.37227594603576,2.06783595507008,0.0246424895134629,"no",2.99405498646342,"no"
"WBGene00222848","Bm2587","Bm2587","0",0,0,0,0.365173645301978,0.0614667231652984,0,0.121724548433993,0.0204889077217661,"no",1.09920307800134,"no"
"WBGene00269121","Bm17979","Bma-adt-1","0",0,0,0,0.763080283135189,0,1.19211042696275,0.651730236699315,0,"no",1.65173023669931,"no"
"WBGene00222161","Bm1900","Bm1900","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225984","Bm5723a","Bma-hum-6","1",1.40942402855673,21.771013928012,0,0.53197141057871,0.0447712202763907,0.8310641480493,0.924153195728246,7.27192838276279,"no",0.232612409911313,"no"
"WBGene00223412","Bm3151a","Bm3151a","13",4.39472685743633,0,0,1.52260899580366,0.160180277996005,0.594668116907451,2.17066799004915,0.0533934259986683,"no",3.00995612066138,"no"
