"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","protein_id","gene_name","TM_count","TM","prot.int.t20","prot.int.only","S07","S08","S09","S10","S11","S12","tm.int","mean.int.tpm","mean.nint.tpm","hid.ant"
"WBGene00233289",16.987866419528,-1.72387373501541,0.938904443290014,-1.83604811686137,0.0663505406285429,0.122532646556362,"no","Bm13028a","Bm13028a","2","yes","no","no",7.99695486294319,11.5055094821789,0,17.0264875461115,7.15194045009045,25.3595852562136,"no",5.04963177101121,17.9638607615013,"no"
"WBGene00223831",7.94569779425907,-2.0272541676724,1.1043091361039,-1.83576690746645,0.0663921377108542,0.122581675836949,"no","Bm3570","ppm-1.A","1","yes","no","no",1.49049967655875,5.2433114380977,0.750259384591207,11.6828523746676,2.70341508812349,10.636704283511,"no",1.64805804975781,9.18762269875878,"no"
"WBGene00230536",7.88868612902385,-2.04298911454697,1.11374445744571,-1.83434278921792,0.0666031262525885,0.122943364254155,"no","Bm10275","Bm10275","3","yes","no","no",1.84227985427308,3.94439611739324,0.987698407289888,19.868277599611,2.098858649172,15.9390078847611,"no",1.64294563691166,13.2505605339218,"no"
"WBGene00222437",9.35613321309844,-2.48778394246019,1.35691151849515,-1.83341648187879,0.0667406583811791,0.123169325594265,"no","Bm2176","Bm2176","2","yes","no","no",0,22.8454720653336,3.81375428179662,98.6256306706549,32.8400573396557,36.6945752498715,"no",12.2179372071508,52.7218926619534,"no"
"WBGene00225510",5.87439438838584,-3.14028202676829,1.71470530522751,-1.83138293046316,0.0670434072727846,0.123700021663444,"no","Bm5249","wve-1","0","no","no","no",9.27496872697347,8.37762976868202,0,26.6187953340391,0,12.417294272348,"no",3.09165624232449,15.804573125023,"no"
"WBGene00228099",14.3896008717676,-1.71183085073531,0.935722052446652,-1.82942236560456,0.067336359632419,0.12421240615165,"no","Bm7838","Bm7838","1","yes","no","no",11.8476236894402,11.3865645671634,1.06061755829029,32.9459119403084,3.69763854576214,20.1838671204341,"no",5.53529326449756,21.5054478759686,"no"
"WBGene00268415",39.2498223336992,4.0324418070032,2.20493052048693,1.8288294209437,0.0674251660563543,0.124348064907191,"no","Bm17272","Bm17272","0","no","no","no",320.098297753575,5.57947899587591,458.186161420706,18.0280322362777,0,33.5630188599978,"no",259.428153058093,19.0568433640505,"no"
"WBGene00226203",66.662020077914,0.805697298942174,0.440614127000847,1.82857799958971,0.0674628509854737,0.124389403378829,"no","Bm5942a","Bm5942a","2","yes","no","no",29.1197284858363,20.8837319800541,44.5350774271511,38.8197727095691,31.6299279430894,35.609266198192,"no",35.094911285359,31.7709236292717,"no"
"WBGene00227771",23.8220978771869,-1.17842073773501,0.644578275874666,-1.82820424119312,0.0675189047441528,0.124464584305469,"no","Bm7510","Bm7510","0","no","no","no",18.8990798114692,38.9450641717527,20.0960451815346,73.9414336150062,12.5307319801021,73.6771013014638,"no",17.175285657702,62.1878663627409,"no"
"WBGene00222822",10.5531763814421,1.64902717415186,0.902136896113807,1.82791235039325,0.0675627071983859,0.124517152225804,"no","Bm2561","sphk-1","0","no","no","no",7.37694944862835,3.0311787708504,8.15819350799793,3.08015702872882,4.30113378814866,2.97707872201282,"no",6.61209224825831,3.02947150719735,"no"
"WBGene00230025",116.461090172928,-0.748145869465508,0.409553672601277,-1.82673461261784,0.0677396813998347,0.124815074572055,"no","Bm9764","Bm9764","0","no","no","no",54.265302342104,60.8416343813047,30.1546464258634,170.040026354873,55.3471722467825,149.387232870309,"no",46.58904033825,126.756297868829,"no"
"WBGene00231100",129.846524025295,-0.688603282449614,0.377121546026766,-1.82594521502291,0.0678585145112978,0.125005757396886,"no","Bm10839","Bm10839","0","no","no","no",42.6932742173397,45.8435628852383,16.82852883828,74.3569302987212,24.6342239880367,72.3289546307057,"no",28.0520090145522,64.1764826048884,"no"
"WBGene00222927",27.1248906506215,1.07451251739694,0.58852355513044,1.82577656922974,0.0678839240658935,0.125024292435173,"no","Bm2666a","tbc-8","1","yes","no","no",9.76210333004051,4.21496850143534,3.73011480376048,4.27277080839429,11.6474286200815,8.36894224624257,"no",8.37988225129417,5.61889385202407,"no"
"WBGene00229478",153.535747852024,-0.796901578484533,0.436610082325548,-1.82520196107231,0.0679705579918894,0.125106960230766,"no","Bm9217","Bm9217","0","no","no","no",122.949610661387,280.287969862379,176.722380410857,333.408822087825,151.654071182596,617.244777901324,"no",150.442020751613,410.313856617176,"no"
"WBGene00227061",41.1380184838464,-1.01527299293306,0.556229895470911,-1.82527584583264,0.0679594132622619,0.125106960230766,"no","Bm6800a","pign-1","14","yes","no","no",8.62457439339146,21.4396646600787,16.6608825176544,43.1745096418116,12.1423713134525,46.9234381503743,"no",12.4759427414994,37.1792041507549,"no"
"WBGene00222586",26.1923213082576,-1.16644006029503,0.639084557548228,-1.82517328343833,0.0679748841126163,0.125106960230766,"no","Bm2325a","ascc-1","1","yes","no","no",6.56019842698144,10.0799628908332,5.54342493991497,43.7969869715326,11.5237842076179,32.6012053693917,"no",7.87580252483811,28.8260517439192,"no"
"WBGene00234193",24.9444685617439,-1.69625577528524,0.929635059442277,-1.82464694942001,0.0680543236530573,0.125224874740864,"no","Bm13932","rfc-3","0","no","no","no",12.5261632272805,23.0882371488019,0,48.3732556928134,21.5631298420661,45.1329922599392,"no",11.3630976897822,38.8648283671848,"no"
"WBGene00225615",6.63120139716334,-2.20186600546093,1.20684057800526,-1.82448787817552,0.068078347277705,0.125240789729942,"no","Bm5354","sax-1","0","no","no","no",3.29515916450296,8.22065248504794,0.935885167929225,9.481339931523,0.625487064742531,7.94291943912497,"no",1.61884379905824,8.54830395189863,"no"
"WBGene00224670",89.8491922032819,0.77404614329145,0.424318586905286,1.82420984415709,0.068120353919589,0.125289772641448,"no","Bm4409","hpo-31","0","no","no","no",64.7453326906228,31.8167006342244,76.8465802433313,65.0318230904371,55.0762013252783,86.1067533762304,"no",65.5560380864108,60.985092366964,"no"
"WBGene00234023",275.145543559863,0.624075602785317,0.342601055167347,1.82158108789385,0.068518572672923,0.125993745596756,"no","Bm13762","Bm13762","5","yes","no","no",228.239783398447,191.878082686846,276.825032958245,327.627004790864,301.282605355958,279.464346242156,"no",268.782473904217,266.323144573289,"no"
"WBGene00229052",10.4035713818364,-1.68750609342305,0.926533196843312,-1.82131206865805,0.0685594329234683,0.126040428931296,"no","Bm8791","Bm8791","0","no","no","no",3.33747593156377,13.406902484662,6.03677777025255,29.8709378430022,4.24593090072817,23.6510185882377,"no",4.5400615341815,22.309619638634,"no"
"WBGene00224943",928.530419332616,-0.48293037831543,0.265239406444665,-1.82073389768416,0.0686473167645224,0.126173520388944,"no","Bm4682a","sacy-1","1","yes","no","no",392.646917134315,541.678582367033,366.783313129438,970.622744102568,380.038789315779,965.770066116187,"no",379.82300652651,826.023797528596,"no"
"WBGene00222247",115.324436427475,-0.702171363457572,0.385907432372804,-1.81953314332449,0.0688301310933829,0.126480994334919,"no","Bm1986","mrps-17","0","no","no","no",135.379152680493,171.08033048501,148.439106481727,407.160677073817,100.318701287808,401.939495207366,"no",128.045653483343,326.726834255398,"no"
"WBGene00231470",19.2358615681691,-1.36235793687318,0.748932673824293,-1.81906596479031,0.0689013668377054,0.126583341059979,"no","Bm11209","rpoa-2","0","no","no","no",2.46885863205719,5.82037119970111,1.74717401543327,18.1927344717716,4.21318175692076,11.9006543694294,"no",2.80973813480374,11.9712533469674,"no"
"WBGene00222099",124.315837818752,0.658722180148643,0.362198360339792,1.81867797394408,0.0689605740159405,0.126663548124882,"no","Bm1838a","Bm1838a","0","no","no","no",84.5832426686313,60.3591921785401,73.9751061510324,100.319705991687,91.9265584763044,84.7662028091452,"no",83.494969098656,81.8150336597909,"no"
"WBGene00222772",74.4231997804569,0.726267802807012,0.399391748947716,1.81843466901988,0.0689977235264363,0.126703213671405,"no","Bm2511","Bm2511","0","no","no","no",139.851855775219,78.1597901531984,98.8913471956015,129.394572303481,90.7735422378176,94.8738978246091,"no",109.838915069546,100.809420093763,"no"
"WBGene00225474",23.9858061810146,-1.46731535044216,0.807151015049578,-1.817894449841,0.0690802667796088,0.126826200853435,"no","Bm5213a","Bm5213a","0","no","no","no",9.57946101384841,9.73391691862697,0.463882468669307,15.2988813333677,3.57804687600064,15.516648979406,"no",4.54046345283945,13.5164824104669,"no"
"WBGene00228814",90.9387410199236,-0.828003564315338,0.455779562992492,-1.81667549742457,0.0692668157062668,0.12714003621975,"no","Bm8553a","hlb-1","0","no","no","no",10.8373593115491,12.2000377494282,3.9206064619884,26.8043117708324,6.99488008645479,18.2454537187566,"no",7.25094861999744,19.0832677463391,"no"
"WBGene00227800",20.2206489701225,-1.22635986189805,0.675225706891369,-1.81622211563007,0.0693363069056974,0.127238917786396,"no","Bm7539","Bm7539","0","no","no","no",15.0653689901616,35.8989733843179,18.6337476303939,76.1447706987976,11.5419573416776,52.0445848560477,"no",15.0803579874111,54.6961096463877,"no"
"WBGene00228657",1221.94990402574,-0.593749254264116,0.327013372800693,-1.81567270224754,0.0694205938778902,0.127364900389481,"no","Bm8396","Bm8396","0","no","no","no",379.128979505047,360.281261669858,155.026707618177,746.625972347762,440.796320102258,1109.91032129061,"no",324.984002408494,738.939185102743,"no"
"WBGene00226823",160.667199983035,0.608466361105187,0.335181414186691,1.81533442891401,0.069472531130415,0.127416842313261,"no","Bm6562a","seld-1","0","no","no","no",157.68475962319,96.3669551426428,222.361943918562,264.022047617549,195.460665327782,265.968778018937,"no",191.835789623178,208.785926926376,"no"
"WBGene00223299",22.1814067471008,1.2694322394366,0.699380512629414,1.81508094165221,0.069511471549243,0.127416842313261,"no","Bm3038","mpst-1","0","no","no","no",16.408062646932,10.8521997954937,48.9182267434503,26.004621578968,33.7122462994411,20.9395562992163,"no",33.0128452299412,19.2654592245593,"no"
"WBGene00226019",13.4976566146131,-1.92057199936726,1.05804569671555,-1.81520704193516,0.0694920979305348,0.127416842313261,"no","Bm5758a","snf-3","12","yes","no","no",0,2.8889379704161,1.76273914510761,7.30006982988109,2.06391895746767,6.40741556036229,"no",1.27555270085843,5.53214112021983,"no"
"WBGene00225091",4.82221636293519,-3.24558334287723,1.78810626988886,-1.81509533159847,0.0695092605026787,0.127416842313261,"no","Bm4830","Bm4830","0","no","no","no",0,7.27567567411941,0,14.198443793713,5.19789801857137,9.49686995480062,"no",1.73263267285712,10.3236631408777,"no"
"WBGene00226435",559.532908293594,0.503002962855847,0.277228431584094,1.81439890555838,0.0696163341340151,0.12755545877245,"no","Bm6174a","cacn-1","1","yes","no","no",350.492345110001,233.561842488231,367.002304853419,476.864635438079,357.200590706039,483.143024263217,"no",358.231746889819,397.856500729843,"no"
"WBGene00231957",5.77985103012585,-3.00084338617143,1.65391728130904,-1.81438541097795,0.0696184102261614,0.12755545877245,"no","Bm11696","ape-1","0","no","no","no",1.03188545753259,1.30191408171611,0,1.38734154416259,0,2.90090767579456,"no",0.34396181917753,1.86338776722442,"no"
"WBGene00222732",4.01235847639571,-3.07943823699878,1.69740748310646,-1.81420093150705,0.0696467968199337,0.127578773756505,"no","Bm2471","pat-4","0","no","no","no",0,2.92738950652804,0.666540867624396,4.21085041096836,0.46957299476238,5.65697651362439,"no",0.378704620795592,4.26507214370693,"no"
"WBGene00225555",3.20547384455952,-3.59966858299111,1.98513871845706,-1.81330833433592,0.069784278568705,0.12780187347587,"no","Bm5294","nuaf-3","1","yes","no","no",0,7.54229245370848,0,39.2499868607961,2.06594098908445,10.4939678322772,"no",0.688646996361483,19.0954157155939,"no"
"WBGene00221942",105.991387545771,0.770418884947166,0.424902897131306,1.81316458454056,0.0698064403596292,0.127813725144873,"no","Bm1681a","Bm1681a","0","no","no","no",65.2144364561078,57.1806476275122,71.9334758535758,73.6939574882896,74.7212003767216,57.246321656247,"no",70.6230375621351,62.7069755906829,"no"
"WBGene00221323",6.90261389879943,2.28122683270467,1.25873143960109,1.81232212125219,0.0699364384251674,0.128022972452003,"no","Bm1062a","Bm1062a","0","no","no","no",33.7205730941994,10.0908242695841,14.7039563273711,11.2342065300424,12.0594074309154,0,"no",20.161312284162,7.10834359987551,"no"
"WBGene00223436",79.0987966950145,0.725766775537115,0.400538365511619,1.81197817245315,0.0699895692565034,0.12809144712727,"no","Bm3175","Bm3175","0","no","no","no",68.5762700791709,42.3363089638362,92.6869707349072,106.46104172943,91.4070464874628,93.2424063817066,"no",84.2234291005136,80.679919024991,"no"
"WBGene00233946",191.571252732065,-0.572066545652248,0.315788848825808,-1.81154764577455,0.0700561207202103,0.128184447301625,"no","Bm13685","Bm13685","0","no","no","no",124.25931465134,155.380195035072,111.722403109351,356.0746803335,91.7030980456378,254.787964334556,"no",109.228271935443,255.414279901043,"no"
"WBGene00227353",142.068157951271,-0.830564765162991,0.458515292462392,-1.81142216806458,0.0700755270249115,0.128191161721296,"no","Bm7092","Bm7092","0","no","no","no",68.3521765452995,130.705043681628,92.2713727812216,170.521999721732,46.1864338899258,245.093918215425,"no",68.936661072149,182.106987206262,"no"
"WBGene00224822",14.4633483774314,-1.47490120327772,0.814744167013003,-1.81026297946381,0.0702550151263965,0.128490649577824,"no","Bm4561","amph-1","0","no","no","no",3.39486237615458,9.81252692152867,4.41832440100591,43.069482203945,6.13442464952026,20.4574623467823,"no",4.64920380889358,24.446490490752,"no"
"WBGene00221427",7.30720770656978,-2.83372478879138,1.56546581185591,-1.81014798747467,0.0702728409677988,0.12849440236222,"no","Bm1166","Bm1166","0","no","no","no",12.9600077247767,10.2874669996851,0,8.36497463815647,0,15.1826699265163,"no",4.32000257492557,11.2783705214526,"no"
"WBGene00228843",9.07606124940833,-2.19690627415865,1.21429997327738,-1.80919568681965,0.0704206074867256,0.128735697618238,"no","Bm8582a","Bm8582a","0","no","no","no",12.9484977756316,39.0432862755907,26.3702569928889,81.6328278329114,0,45.8912906219662,"no",13.1062515895068,55.5224682434894,"no"
"WBGene00229428",23.9157955219456,1.36371505068128,0.754125998685122,1.80833846473803,0.0705538387677607,0.128950318735064,"no","Bm9167","ubc-13.2","0","no","no","no",48.3475438132805,43.903429983957,89.1138246990732,74.4261459375631,62.0054730703091,14.4417030756795,"no",66.4889471942209,44.2570929990665,"no"
"WBGene00223847",5.07798298341917,-3.118236800757,1.72574175614555,-1.80689653573753,0.0707784127982498,0.129331752053509,"no","Bm3586","ubc-25","2","yes","no","no",0,5.44619485962749,5.48632818437533,21.2215441251076,0,6.01761593938644,"no",1.82877606145844,10.8951183080405,"no"
"WBGene00222258",316.216167754195,0.539560409144048,0.298662865368954,1.80658686334339,0.0708267192832931,0.129390996923459,"no","Bm1997a","sir-2.4.2","0","no","no","no",281.291030131227,192.418497339944,349.051347636545,435.046158944616,356.79477897563,448.940252176953,"no",329.045718914467,358.801636153837,"no"
"WBGene00223503",14.5585509461429,-1.43956732919101,0.796957368123934,-1.80632915482016,0.0708669404171645,0.129435447676731,"no","Bm3242","cpsf-2","0","no","no","no",1.99637883256532,8.28151107954353,2.17747817126491,12.1473208713278,3.0655470104987,10.8777572261803,"no",2.41313467144298,10.4355297256839,"no"
"WBGene00224409",88.3826931364534,-0.701054257929017,0.388153366160401,-1.80612695663011,0.0708985110425498,0.129464082257927,"no","Bm4148a","kin-20","0","no","no","no",36.9623400606293,46.0717019984228,27.7916473086322,101.958917006125,30.1053227946132,91.6307441613953,"no",31.6197700546249,79.8871210553145,"no"
"WBGene00229521",94.6282160649888,0.674438299283985,0.373461922116439,1.80590914185277,0.0709325328975116,0.129472943516498,"no","Bm9260a","Bm9260a","0","no","no","no",36.2653470100003,19.1428214946345,24.9183514711792,36.1975399540873,30.6743951583306,32.3700632524572,"no",30.6193645465034,29.2368082337263,"no"
"WBGene00223443",7.03286967252693,-2.35912332165685,1.30634768156312,-1.80589237838584,0.070935151843129,0.129472943516498,"no","Bm3182","hst-1","1","yes","no","no",1.02108805967455,5.73875157619633,0,12.2587250321456,2.86775016909286,8.67252980552316,"no",1.29627940958914,8.89000213795502,"no"
"WBGene00224991",258.24923275184,-0.563936983126687,0.312383117176736,-1.80527356351217,0.0710318843884636,0.129620459280561,"no","Bm4730a","Bm4730a","0","no","no","no",176.031661102927,205.480017854741,159.139488979353,451.238868420762,137.613810490724,441.566215609419,"no",157.594986857668,366.095033961641,"no"
"WBGene00223593",60.6383705818455,-0.839332877639197,0.465395738575676,-1.80348208646675,0.0713125362586017,0.130074321621713,"no","Bm3332a","Bm3332a","0","no","no","no",20.7803323696375,43.6074080899813,31.0515522371647,92.1261411592017,24.1612084951129,69.6530198101382,"no",25.3310310339717,68.4621896864404,"no"
"WBGene00221648",7.84616675623187,-2.70621953234854,1.50052385881234,-1.80351649622587,0.0713071370951793,0.130074321621713,"no","Bm1387","Bm1387","2","yes","no","no",0,20.3559013915473,5.95910555905956,5.65007421915875,4.19814474909223,83.8925531774399,"no",3.38575010271726,36.632842929382,"no"
"WBGene00226841",32.5009170374036,-1.12290603141333,0.622699323786853,-1.80328770004847,0.0713430433188108,0.130100835208201,"no","Bm6580","cox-10","7","yes","no","no",17.9008773597471,42.7760056350486,10.1346836024212,75.7832212490359,17.3485448649674,34.324416093454,"no",15.1280352757119,50.9612143258462,"no"
"WBGene00227575",61.2354453247093,0.905903355887581,0.502468447371333,1.80290595484516,0.0714029856501361,0.130181002933305,"no","Bm7314a","Bm7314a","0","no","no","no",70.2067870640907,26.9794866506969,38.585661122351,80.301159594958,73.698211400203,45.5152068526974,"no",60.8302198622149,50.9319510327841,"no"
"WBGene00222815",211.412554708811,-0.660226619510961,0.366364640970374,-1.80210245661876,0.0715292872857939,0.130268124133397,"no","Bm2554a","max-1","0","no","no","no",14.9033259440819,28.1487028926367,15.6738075138656,35.9648182579705,24.8367361745593,69.8283629011089,"no",18.4712898775023,44.6472946839054,"no"
"WBGene00235018",11.7927392816551,-2.0991128098249,1.1645903074847,-1.80244743265862,0.0714750382002803,0.130268124133397,"no","Bm14683","pole-2.1","0","no","no","no",11.2346337219058,34.5247761235848,18.9256752960437,38.0290575456012,0,50.2598721403822,"no",10.0534363393165,40.9379019365228,"no"
"WBGene00268970",4.20627415376388,-3.18999031583404,1.77014755258979,-1.80210418683288,0.0715290151174178,0.130268124133397,"no","Bm17828","twk-46","5","yes","no","no",3.04567648555513,6.994538804144,0,4.56736562381386,0,10.1373446334458,"no",1.01522549518504,7.2330830204679,"no"
"WBGene00223693",81.5302840293075,0.7016696175321,0.389363647865001,1.80209329088519,0.0715307291000104,0.130268124133397,"no","Bm3432a","Bm3432a","4","yes","no","no",117.180183216831,67.1277867448777,105.162131621647,124.814116701644,91.4344741332911,107.378075115988,"no",104.59226299059,99.7733261875035,"no"
"WBGene00224497",16.2129156250777,-1.56771019921144,0.869798659147772,-1.80238286495806,0.0714851892057105,0.130268124133397,"no","Bm4236","Bm4236","0","no","no","no",12.1085560670636,10.9349883508312,2.21568275009122,42.6207556646201,4.65490669713059,26.7820342925928,"no",6.32638183809514,26.7792594360147,"no"
"WBGene00224986",29.6464792569486,-1.26155397328938,0.700091419983283,-1.80198462269328,0.071547824947141,0.130270134559546,"no","Bm4725","mrpl-10","0","no","no","no",11.9106009814578,69.5732216574949,55.7679040156256,116.598805883146,30.2062626770264,143.896428361145,"no",32.6282558913699,110.022818633929,"no"
"WBGene00232433",30.3577945617077,1.08852773560425,0.604189636847505,1.80163258225329,0.071603231484757,0.130341882385437,"no","Bm12172a","Bm12172a","0","no","no","no",15.2684768468122,4.28545292453627,11.9888279395794,10.1259348199552,12.5418639957101,17.9751033998307,"no",13.2663895940339,10.7954970481074,"no"
"WBGene00226630",50.1334249952893,-0.873563450440658,0.484961368350535,-1.80130523264533,0.071654783550507,0.130406583289194,"no","Bm6369a","vps-4","1","yes","no","no",11.6096846996861,14.2934967534799,9.14587767913651,47.5156288820982,11.6121338432786,37.3627953585598,"no",10.7892320740337,33.057306998046,"no"
"WBGene00229733",697.752908010033,0.476507136742718,0.264557042745083,1.80115082856389,0.0716791101531845,0.130421717960206,"no","Bm9472","Bm9472","0","no","no","no",408.941578442516,259.586714437636,376.368895057311,542.583264323625,325.588944844348,435.849127235628,"no",370.299806114725,412.673035332296,"no"
"WBGene00227885",107.494827863979,-0.696543696820813,0.386771208913416,-1.80091920176185,0.0717156160043635,0.130454504616638,"no","Bm7624a","unc-16","1","yes","no","no",15.1089942202843,16.0676089371236,15.0520301146838,55.2625738785607,14.0926084363468,49.8606809463319,"no",14.7512109237716,40.3969545873387,"no"
"WBGene00227419",166.59490657826,-0.711083999480982,0.394863866469656,-1.80083329943189,0.0717291586272922,0.130454504616638,"no","Bm7158","emb-4","0","no","no","no",33.2808388249844,43.9294353443246,17.8439787870168,98.609827252546,32.243439967827,64.1004622570665,"no",27.789419193276,68.8799082846457,"no"
"WBGene00223913",6.02007951494558,2.18316334769073,1.21287596659004,1.79998895833397,0.0718623817257388,0.130667625343274,"no","Bm3652","bckd-1B","2","yes","no","no",6.84237495549236,3.1948724157137,10.4458208361624,1.65987758895073,4.47028734533654,2.22259270404214,"no",7.25282771233042,2.35911423623552,"no"
"WBGene00228795",20.4081017378824,1.38388406809222,0.768878801623678,1.79987283453492,0.0718807199912426,0.130671802063973,"no","Bm8534","Bm8534","0","no","no","no",57.1586230096803,16.6431898169883,91.3198412047952,32.4080012016327,35.6707502837809,60.0696617871659,"no",61.3830714994188,36.373617601929,"no"
"WBGene00230327",5.67287798901159,-2.56265547150806,1.42426867121511,-1.79927813010289,0.0719746957864479,0.130813447540474,"no","Bm10066","Bm10066","0","no","no","no",13.8052647944936,111.004466015329,0,63.0043626065339,38.0071241137933,157.854374408776,"no",17.2707963027623,110.62106767688,"no"
"WBGene00234387",15.113641156133,1.41976799424977,0.78925126190119,1.79887959992583,0.0720377282257148,0.130898803061939,"no","Bm14126","Bm14126","1","yes","no","no",28.7526258750253,7.05335374252566,30.3902025224147,17.1304011309097,12.4016985715551,15.9820480389931,"no",23.8481756563317,13.3886009708095,"no"
"WBGene00227548",4.5625954984481,-3.17605634335901,1.76674848621638,-1.79768448544748,0.0722270213783118,0.131213496018673,"no","Bm7287","aakg-1","0","no","no","no",0,1.10603476631885,0,5.19533049638803,1.27739107006055,4.20019548854489,"no",0.425797023353515,3.50052025041726,"no"
"WBGene00226714",7.322615183857,-3.02768711681737,1.6853079592243,-1.79651861266407,0.0724120752610358,0.131520348957948,"no","Bm6453","oxi-1","2","yes","no","no",0,1.86544514262921,5.95810435226572,5.52679448734992,0,6.06346108000909,"no",1.98603478408857,4.48523356999607,"no"
"WBGene00233233",12.6953085272147,1.88887210063741,1.05159653767947,1.79619467443811,0.0724635614140853,0.131584523245461,"no","Bm12972a","Bm12972a","0","no","no","no",28.6206025356468,14.1538645778858,35.6860851353196,43.5672808374188,62.2813209955886,3.33079319296479,"no",42.1960028888516,20.3506462027565,"no"
"WBGene00234261",6.28077637008518,-2.38103502439574,1.32586848420121,-1.79583047094616,0.0725214830408596,0.131660352317995,"no","Bm14000","rbx-1","0","no","no","no",5.51289957188686,24.3443934204765,0,48.8435967357053,12.616045579583,61.2274046611851,"no",6.04298171715662,44.805131605789,"no"
"WBGene00233972",13.3036550897927,-1.72273164717121,0.959414171120026,-1.79560788138045,0.0725569015498122,0.131695303035822,"no","Bm13711a","Bm13711a","0","no","no","no",0.393442781520234,6.9496102636217,4.45869970381692,12.2482401823551,3.1454710257589,16.2495978940039,"no",2.66587117036535,11.8158161133269,"no"
"WBGene00224324",14.0988729259077,-1.53334934246852,0.854072515979271,-1.79533858516732,0.0725997709601641,0.13174375902016,"no","Bm4063","patr-1","0","no","no","no",1.57920522104244,7.04865687454643,2.13423060759078,15.0872981258285,6.35319824228925,19.6142960396291,"no",3.35554469030749,13.916750346668,"no"
"WBGene00230735",8.38193163024634,-2.14296542826646,1.19453950291404,-1.79396782026777,0.0728183052523945,0.13211089411715,"no","Bm10474a","Bm10474a","1","yes","no","no",3.89165855257431,9.62278974873144,0,20.3231730439851,4.34126332008401,15.0859985155717,"no",2.74430729088611,15.0106537694294,"no"
"WBGene00221603",1148.00634542519,-0.46736069105734,0.260642101349989,-1.7931128111562,0.0729548875585661,0.132329217112465,"no","Bm1342","Bm1342","0","no","no","no",633.334591297279,718.645220030495,569.634252608636,1838.74089324231,542.334364380458,1299.93935439174,"no",581.767736095458,1285.77515588818,"no"
"WBGene00222147",28.7991603774526,-1.3057148022371,0.7286855591953,-1.79187687440798,0.0731526911091979,0.13265846433115,"no","Bm1886","Bm1886","0","no","no","no",1.87286067842639,2.25759668870629,0.466509343427665,8.79381920077554,1.28993193457536,3.51537475029041,"no",1.2097673188098,4.85559687992408,"no"
"WBGene00227760",369.993110030382,0.535246168806029,0.298763752247545,1.79153650594984,0.0732072418317271,0.132727841522646,"no","Bm7499","dnc-1.2","0","no","no","no",94.9073117643962,69.5239356658909,102.589178743766,143.289023001049,121.365796525989,129.35687988925,"no",106.287429011384,114.056612852063,"no"
"WBGene00224141",32.0728035772108,1.16882163086116,0.652472226192253,1.7913737687844,0.0732333354118705,0.132745605310435,"no","Bm3880","Bm3880","7","yes","no","no",52.8850149360371,8.60651584924961,25.4722592322979,24.0771235972674,31.4167549046342,52.3951606991665,"no",36.5913430243231,28.3596000485612,"no"
"WBGene00225797",178.670370749048,0.579027801367794,0.323349152158537,1.79072002354872,0.0733382348251463,0.132906175947862,"no","Bm5536","let-502","2","yes","no","no",57.5206588550984,38.9556836763079,57.4365424832809,75.8780944062427,58.4909927987528,66.1122070053506,"no",57.8160647123773,60.3153283626337,"no"
"WBGene00230498",9.55290591712451,-2.08126117753395,1.16367464656476,-1.78852498305944,0.0736913486690407,0.133486708084947,"no","Bm10237","Bm10237","0","no","no","no",11.0010638062281,23.3236272405469,9.89284227281992,44.6439972333693,0,30.4396890198216,"no",6.96463535968267,32.8024378312459,"no"
"WBGene00224756",2645.56468226962,0.457440934540348,0.255757868904293,1.78857032434661,0.0736840406274717,0.133486708084947,"no","Bm4495","Bm4495","0","no","no","no",2458.99359366996,1705.22308097217,1939.79650930563,3116.94448103724,2655.64375028818,3058.44795806078,"no",2351.47795108792,2626.8718400234,"no"
"WBGene00234005",70.26373996296,0.726217864252737,0.406156506310478,1.78802469730128,0.0737720233408412,0.133603135201088,"no","Bm13744a","dohh-1","0","no","no","no",100.017430609523,48.4795253909285,90.3269221805717,111.700977581073,69.6105688015379,76.1836111679721,"no",86.651640530544,78.7880380466577,"no"
"WBGene00234971",98.7009804484212,0.695286588078484,0.389075710876793,1.78702131395362,0.0739340437658553,0.133837049003702,"no","Bm14786","atp-4","1","yes","no","no",169.510922192019,123.682019429685,210.248025003311,251.033223348404,255.066654271897,234.682179186369,"no",211.608533822409,203.132473988153,"no"
"WBGene00234332",160.124356945784,0.597191269744111,0.334175737521902,1.7870575349743,0.0739281899523656,0.133837049003702,"no","Bm14071","snr-4","0","no","no","no",357.801976716477,192.855692186409,443.869853941695,558.782445386056,345.060203128096,482.008022076345,"no",382.244011262089,411.215386549603,"no"
"WBGene00230258",21.7353057480429,-1.17823147171239,0.659622339615545,-1.78622129808265,0.07406343393757,0.134041486970772,"no","Bm9997a","Bm9997a","0","no","no","no",6.94176608260764,14.1463582856828,6.35166849900368,34.2089205108963,6.66194423190089,19.8262909531124,"no",6.65179293783741,22.7271899165639,"no"
"WBGene00222201",7.3093601859342,-2.46412214945612,1.37987535378194,-1.78575705602864,0.0741386027247779,0.134147724965802,"no","Bm1940a","Bm1940a","0","no","no","no",3.19523920682544,4.47580628212984,0,7.74489127303376,0.408662296165545,6.05621908827462,"no",1.201300500997,6.09230554781274,"no"
